id_vente,date,region,produit_categorie,id_client,montant
1659,2025-10-07,Centre,Textile,461,446.87
1660,2025-10-08,Nord,Textile,340,186.85
1661,2025-10-08,Sud,Textile,62,113.4
1662,2025-10-08,Sud,Alimentaire,136,324.14
1663,2025-10-08,Est,Textile,401,168.6
1664,2025-10-08,Ouest,Cosmetique,269,162.44
1665,2025-10-09,Nord,Cosmetique,430,308.27
1666,2025-10-09,Est,Textile,188,234.09
1667,2025-10-09,Ouest,Mobilier,392,260.07
1668,2025-10-09,Centre,Alimentaire,577,428.39
1669,2025-10-10,Nord,Cosmetique,223,276.37
1670,2025-10-10,Est,Cosmetique,24,92.89
1671,2025-10-10,Ouest,Cosmetique,29,160.76
1672,2025-10-11,Nord,Electronique,12,263.22
1673,2025-10-11,Sud,Electronique,483,101.14
1674,2025-10-11,Sud,Cosmetique,566,216.8
1675,2025-10-11,Sud,Mobilier,166,117.92
1676,2025-10-11,Centre,Alimentaire,121,442.72
1677,2025-10-12,Sud,Alimentaire,253,459.41
1678,2025-10-12,Ouest,Cosmetique,214,378.5
1679,2025-10-13,Nord,Cosmetique,165,290.14
1680,2025-10-13,Est,Alimentaire,589,36.24
1681,2025-10-13,Est,Mobilier,416,141.66
1682,2025-10-13,Ouest,Electronique,47,294.67
1683,2025-10-14,Nord,Electronique,249,274.8
1684,2025-10-14,Sud,Cosmetique,543,499.0
1685,2025-10-14,Est,Alimentaire,415,230.19
1686,2025-10-14,Ouest,Electronique,46,179.75
1687,2025-10-14,Centre,Mobilier,105,636.72
1688,2025-10-15,Sud,Cosmetique,374,211.89
1689,2025-10-15,Sud,Textile,112,284.69
1690,2025-10-15,Ouest,Cosmetique,476,327.31
1691,2025-10-16,Est,Textile,69,101.04
1692,2025-10-16,Ouest,Cosmetique,442,376.38
1693,2025-10-16,Centre,Alimentaire,537,376.67
1694,2025-10-16,Centre,Alimentaire,394,399.02
1695,2025-10-17,Nord,Alimentaire,553,83.32
1696,2025-10-17,Nord,Alimentaire,198,118.41
1697,2025-10-17,Sud,Mobilier,498,289.08
1698,2025-10-17,Centre,Mobilier,396,433.99
1699,2025-10-17,Centre,Textile,522,393.13
1700,2025-10-19,Nord,Mobilier,155,163.61
1701,2025-10-19,Sud,Cosmetique,286,237.75
1702,2025-10-19,Sud,Alimentaire,29,256.95
1703,2025-10-19,Ouest,Electronique,292,198.85
1704,2025-10-19,Ouest,Electronique,312,67.37
1705,2025-10-19,Centre,Electronique,409,186.17
1706,2025-10-20,Sud,Cosmetique,184,409.05
1707,2025-10-20,Est,Electronique,435,180.39
1708,2025-10-20,Centre,Electronique,526,468.53
1709,2025-10-21,Nord,Textile,392,312.45
1710,2025-10-21,Sud,Cosmetique,549,496.25
1711,2025-10-21,Est,Cosmetique,134,146.91
1712,2025-10-22,Nord,Electronique,346,284.64
1713,2025-10-22,Sud,Cosmetique,277,165.75
1714,2025-10-22,Sud,Textile,525,173.32
1715,2025-10-22,Ouest,Textile,585,284.4
1716,2025-10-22,Centre,Alimentaire,482,135.84
1717,2025-10-22,Centre,Textile,264,193.49
1718,2025-10-22,Centre,Alimentaire,554,118.36
1719,2025-10-23,Sud,Electronique,331,271.76
1720,2025-10-23,Sud,Alimentaire,577,290.67
1721,2025-10-23,Ouest,Alimentaire,377,160.76
1722,2025-10-23,Centre,Electronique,494,328.88
1723,2025-10-24,Nord,Alimentaire,392,303.76
1724,2025-10-24,Sud,Textile,209,121.54
1725,2025-10-24,Sud,Electronique,401,71.26
1726,2025-10-24,Ouest,Cosmetique,550,184.25
1727,2025-10-24,Ouest,Alimentaire,468,209.04
1728,2025-10-24,Centre,Textile,509,305.91
1729,2025-10-24,Centre,Cosmetique,598,282.24
1730,2025-10-24,Centre,Electronique,214,194.72
1731,2025-10-25,Sud,Electronique,170,359.48
1732,2025-10-25,Ouest,Electronique,43,389.75
1733,2025-10-26,Ouest,Textile,192,497.05
1734,2025-10-26,Centre,Cosmetique,25,599.35
1735,2025-10-27,Sud,Electronique,104,260.29
1736,2025-10-27,Sud,Textile,581,272.17
1737,2025-10-28,Ouest,Mobilier,544,399.68
1738,2025-10-28,Centre,Textile,179,524.86
1739,2025-10-29,Sud,Mobilier,101,438.95
1740,2025-10-30,Nord,Cosmetique,26,421.85
1741,2025-10-30,Est,Electronique,221,107.1
1742,2025-10-30,Est,Electronique,567,150.31
1743,2025-10-30,Centre,Alimentaire,410,478.9
1744,2025-10-31,Est,Electronique,565,100.07
1745,2025-10-31,Ouest,Cosmetique,447,284.12
1746,2025-10-31,Centre,Textile,458,178.43
1747,2025-11-01,Sud,Cosmetique,358,388.81
1748,2025-11-01,Ouest,Electronique,130,246.89
1749,2025-11-01,Centre,Textile,161,451.93
1750,2025-11-02,Nord,Cosmetique,414,238.43
1751,2025-11-02,Sud,Electronique,571,500.6
1752,2025-11-02,Ouest,Electronique,202,320.45
1753,2025-11-02,Centre,Electronique,244,249.76
1754,2025-11-03,Nord,Alimentaire,174,180.34
1755,2025-11-03,Sud,Alimentaire,18,303.97
1756,2025-11-03,Sud,Alimentaire,281,196.53
1757,2025-11-03,Est,Textile,357,223.31
1758,2025-11-04,Sud,Cosmetique,302,81.81
1759,2025-11-04,Est,Textile,9,186.22
1760,2025-11-05,Nord,Textile,372,210.13
1761,2025-11-05,Nord,Electronique,596,144.07
1762,2025-11-05,Nord,Mobilier,437,90.15
1763,2025-11-05,Sud,Mobilier,271,503.75
1764,2025-11-05,Est,Electronique,330,121.14
1765,2025-11-05,Ouest,Mobilier,364,243.83
1766,2025-11-05,Centre,Textile,304,374.7
1767,2025-11-06,Nord,Cosmetique,88,170.32
1768,2025-11-06,Sud,Alimentaire,550,257.83
1769,2025-11-06,Sud,Textile,349,214.74
1770,2025-11-06,Est,Textile,279,62.4
1771,2025-11-06,Ouest,Cosmetique,323,139.26
1772,2025-11-06,Centre,Mobilier,223,523.44
1773,2025-11-07,Nord,Cosmetique,479,223.02
1774,2025-11-07,Sud,Textile,118,616.58
1775,2025-11-07,Est,Electronique,431,14.4
1776,2025-11-07,Ouest,Electronique,597,239.38
1777,2025-11-07,Centre,Textile,272,266.53
1778,2025-11-08,Ouest,Electronique,243,345.45
1779,2025-11-08,Centre,Mobilier,554,312.75
1780,2025-11-08,Centre,Cosmetique,532,377.64
1781,2025-11-09,Nord,Alimentaire,313,155.0
1782,2025-11-09,Sud,Cosmetique,523,462.35
1783,2025-11-09,Centre,Alimentaire,488,213.48
1784,2025-11-09,Centre,Textile,515,148.28
1785,2025-11-09,Centre,Textile,409,143.44
1786,2025-11-10,Ouest,Alimentaire,454,413.84
1787,2025-11-11,Nord,Electronique,107,10.0
1788,2025-11-11,Centre,Textile,417,182.51
1789,2025-11-11,Centre,Mobilier,535,87.18
1790,2025-11-12,Nord,Mobilier,551,13.87
1791,2025-11-12,Sud,Mobilier,355,335.2
1792,2025-11-12,Est,Mobilier,154,98.05
1793,2025-11-12,Centre,Alimentaire,243,655.44
1794,2025-11-13,Nord,Electronique,467,99.18
1795,2025-11-13,Sud,Alimentaire,54,410.4
1796,2025-11-13,Ouest,Textile,337,274.72
1797,2025-11-13,Centre,Mobilier,272,455.76
1798,2025-11-14,Est,Mobilier,228,169.16
1799,2025-11-14,Ouest,Mobilier,384,230.73
1800,2025-11-14,Ouest,Textile,81,201.02
1801,2025-11-15,Sud,Cosmetique,382,267.27
1802,2025-11-16,Sud,Alimentaire,337,96.41
1803,2025-11-16,Sud,Electronique,496,202.09
1804,2025-11-16,Est,Textile,377,56.49
1805,2025-11-16,Ouest,Cosmetique,131,260.35
1806,2025-11-16,Centre,Cosmetique,15,156.66
1807,2025-11-16,Centre,Electronique,414,57.43
1808,2025-11-16,Centre,Textile,355,156.65
1809,2025-11-17,Nord,Cosmetique,352,171.29
1810,2025-11-17,Sud,Mobilier,93,445.19
1811,2025-11-17,Est,Electronique,27,87.49
1812,2025-11-17,Ouest,Mobilier,591,308.83
1813,2025-11-18,Est,Electronique,240,244.41
1814,2025-11-18,Ouest,Alimentaire,43,381.55
1815,2025-11-19,Nord,Alimentaire,233,278.46
1816,2025-11-19,Est,Textile,41,126.91
1817,2025-11-19,Ouest,Cosmetique,571,159.54
1818,2025-11-20,Nord,Mobilier,339,255.19
1819,2025-11-20,Sud,Cosmetique,327,466.69
1820,2025-11-20,Est,Alimentaire,93,130.38
1821,2025-11-21,Nord,Mobilier,157,67.08
1822,2025-11-21,Nord,Textile,55,65.65
1823,2025-11-21,Sud,Cosmetique,444,180.21
1824,2025-11-21,Sud,Electronique,259,118.29
1825,2025-11-21,Sud,Electronique,445,142.67
1826,2025-11-21,Centre,Mobilier,419,368.02
1827,2025-11-22,Sud,Electronique,405,229.93
1828,2025-11-22,Est,Electronique,511,115.47
1829,2025-11-22,Ouest,Alimentaire,284,293.55
1830,2025-11-23,Nord,Textile,16,248.6
1831,2025-11-23,Sud,Electronique,58,452.6
1832,2025-11-24,Est,Electronique,358,146.01
1833,2025-11-25,Nord,Cosmetique,531,266.73
1834,2025-11-25,Sud,Mobilier,570,67.5
1835,2025-11-25,Sud,Alimentaire,143,112.4
1836,2025-11-25,Sud,Mobilier,140,108.32
1837,2025-11-26,Sud,Cosmetique,47,186.31
1838,2025-11-26,Sud,Cosmetique,588,268.96
1839,2025-11-26,Est,Cosmetique,392,153.91
1840,2025-11-27,Nord,Electronique,431,164.94
1841,2025-11-27,Est,Mobilier,420,83.83
1842,2025-11-27,Ouest,Mobilier,75,241.28
1843,2025-11-28,Est,Mobilier,3,116.17
1844,2025-11-28,Ouest,Textile,201,214.2
1845,2025-11-28,Centre,Alimentaire,469,214.01
1846,2025-11-29,Sud,Electronique,207,451.82
1847,2025-11-29,Est,Alimentaire,463,155.47
1848,2025-11-29,Ouest,Electronique,183,237.88
1849,2025-11-30,Centre,Mobilier,32,538.88
1850,2025-12-01,Nord,Textile,88,365.63
1851,2025-12-01,Est,Textile,78,210.87
1852,2025-12-01,Ouest,Mobilier,592,471.84
1853,2025-12-02,Sud,Alimentaire,241,424.79
1854,2025-12-02,Est,Cosmetique,436,171.67
1855,2025-12-02,Ouest,Mobilier,567,168.48
1856,2025-12-03,Centre,Electronique,586,458.8
1857,2025-12-04,Est,Alimentaire,500,282.02
1858,2025-12-05,Sud,Cosmetique,540,317.96
1859,2025-12-05,Sud,Textile,310,380.81
1860,2025-12-05,Est,Electronique,431,374.33
1861,2025-12-05,Centre,Textile,297,667.0
1862,2025-12-05,Centre,Electronique,30,533.3
1863,2025-12-06,Nord,Cosmetique,120,123.85
1864,2025-12-06,Nord,Electronique,428,295.31
1865,2025-12-06,Sud,Cosmetique,340,257.04
1866,2025-12-06,Sud,Mobilier,481,210.22
1867,2025-12-06,Sud,Mobilier,93,209.42
1868,2025-12-06,Sud,Electronique,133,199.27
1869,2025-12-06,Est,Alimentaire,30,272.95
1870,2025-12-07,Est,Textile,77,158.11
1871,2025-12-07,Ouest,Electronique,329,351.08
1872,2025-12-07,Centre,Electronique,423,206.29
1873,2025-12-07,Centre,Textile,435,211.15
1874,2025-12-07,Centre,Electronique,212,203.17
1875,2025-12-08,Est,Textile,340,226.96
1876,2025-12-08,Ouest,Cosmetique,312,365.58
1877,2025-12-09,Nord,Alimentaire,523,298.75
1878,2025-12-09,Nord,Mobilier,191,216.22
1879,2025-12-09,Sud,Mobilier,596,645.96
1880,2025-12-11,Ouest,Alimentaire,287,312.66
1881,2025-12-11,Centre,Textile,335,1048.05
1882,2025-12-12,Sud,Alimentaire,210,648.94
1883,2025-12-13,Ouest,Textile,6,239.15
1884,2025-12-13,Centre,Alimentaire,486,712.74
1885,2025-12-14,Est,Electronique,569,119.29
1886,2025-12-14,Centre,Electronique,69,609.45
1887,2025-12-15,Nord,Alimentaire,258,274.34
1888,2025-12-15,Ouest,Cosmetique,165,188.24
1889,2025-12-15,Ouest,Alimentaire,277,242.82
1890,2025-12-15,Centre,Mobilier,519,951.72
1891,2025-12-16,Nord,Electronique,55,240.78
1892,2025-12-16,Nord,Alimentaire,542,214.36
1893,2025-12-16,Ouest,Mobilier,96,685.33
1894,2025-12-17,Est,Electronique,593,217.02
1895,2025-12-17,Ouest,Cosmetique,94,393.39
1896,2025-12-17,Centre,Cosmetique,526,474.64
1897,2025-12-17,Centre,Mobilier,192,485.68
1898,2025-12-18,Sud,Alimentaire,68,71.4
1899,2025-12-18,Sud,Electronique,559,173.35
1900,2025-12-18,Sud,Cosmetique,3,125.15
1901,2025-12-18,Est,Mobilier,464,160.46
1902,2025-12-18,Centre,Textile,560,908.31
1903,2025-12-19,Nord,Alimentaire,361,351.54
1904,2025-12-19,Sud,Textile,366,614.83
1905,2025-12-19,Ouest,Alimentaire,528,294.61
1906,2025-12-19,Ouest,Electronique,340,212.35
1907,2025-12-19,Centre,Mobilier,15,713.9
1908,2025-12-20,Est,Electronique,357,261.5
1909,2025-12-21,Nord,Textile,371,597.94
1910,2025-12-21,Est,Mobilier,360,100.63
1911,2025-12-21,Est,Electronique,114,52.17
1912,2025-12-21,Ouest,Electronique,6,434.29
1913,2025-12-21,Centre,Electronique,302,931.12
1914,2025-12-22,Sud,Textile,265,460.96
1915,2025-12-22,Sud,Electronique,10,615.26
1916,2025-12-23,Nord,Cosmetique,11,233.23
1917,2025-12-23,Ouest,Alimentaire,257,339.58
1918,2025-12-24,Nord,Cosmetique,278,489.99
1919,2025-12-24,Sud,Textile,327,960.88
1920,2025-12-24,Ouest,Textile,539,423.32
1921,2025-12-25,Est,Electronique,88,228.22
1922,2025-12-25,Ouest,Mobilier,51,527.09
1923,2025-12-26,Sud,Cosmetique,554,501.13
1924,2025-12-26,Est,Textile,437,156.75
1925,2025-12-26,Ouest,Alimentaire,18,824.73
1926,2025-12-27,Sud,Textile,71,476.03
1927,2025-12-27,Est,Cosmetique,454,247.87
1928,2025-12-27,Ouest,Alimentaire,120,410.37
1929,2025-12-28,Nord,Alimentaire,470,333.57
1930,2025-12-28,Sud,Electronique,341,224.72
1931,2025-12-28,Est,Mobilier,73,336.75
1932,2025-12-28,Ouest,Alimentaire,494,770.36
1933,2025-12-28,Centre,Electronique,328,659.19
1934,2025-12-29,Nord,Mobilier,515,397.36
1935,2025-12-29,Ouest,Electronique,265,457.06
1936,2025-12-29,Centre,Textile,60,579.49
1937,2025-12-30,Nord,Textile,235,314.18
1938,2025-12-30,Sud,Mobilier,423,377.36
1939,2025-12-30,Sud,Electronique,442,469.5
1940,2025-12-30,Est,Cosmetique,248,157.71
1941,2025-12-30,Ouest,Electronique,141,663.81
1942,2025-12-30,Centre,Cosmetique,463,595.03
1943,2025-12-31,Sud,Alimentaire,241,332.72
1944,2025-12-31,Sud,Alimentaire,471,476.06
1945,2025-12-31,Centre,Alimentaire,160,822.24
1946,2026-01-01,Nord,Electronique,389,309.38
1947,2026-01-01,Sud,Mobilier,205,541.06
1948,2026-01-01,Ouest,Cosmetique,465,166.7
1949,2026-01-02,Est,Electronique,513,161.82
1950,2026-01-02,Ouest,Alimentaire,202,372.88
1951,2026-01-03,Est,Textile,389,139.23
1952,2026-01-03,Ouest,Alimentaire,470,426.43
1953,2026-01-04,Nord,Mobilier,545,273.87
1954,2026-01-04,Est,Alimentaire,593,153.68
1955,2026-01-04,Ouest,Mobilier,12,250.14
1956,2026-01-05,Sud,Textile,255,484.48
1957,2026-01-05,Est,Cosmetique,384,86.81
1958,2026-01-05,Ouest,Alimentaire,58,66.79
1959,2026-01-05,Ouest,Mobilier,293,100.19
1960,2026-01-06,Nord,Cosmetique,403,200.57
1961,2026-01-06,Sud,Textile,373,407.01
1962,2026-01-06,Est,Mobilier,89,169.53
1963,2026-01-06,Ouest,Textile,338,299.86
1964,2026-01-06,Centre,Textile,153,463.15
1965,2026-01-07,Est,Electronique,482,59.4
1966,2026-01-07,Ouest,Cosmetique,340,171.68
1967,2026-01-07,Ouest,Electronique,241,178.11
1968,2026-01-08,Sud,Textile,502,452.42
1969,2026-01-08,Ouest,Mobilier,266,214.41
1970,2026-01-08,Ouest,Alimentaire,135,147.62
1971,2026-01-08,Centre,Electronique,207,480.36
1972,2026-01-09,Nord,Alimentaire,281,280.19
1973,2026-01-09,Sud,Electronique,60,490.7
1974,2026-01-09,Centre,Cosmetique,509,358.93
1975,2026-01-10,Nord,Alimentaire,474,300.92
1976,2026-01-10,Sud,Electronique,36,395.57
1977,2026-01-10,Centre,Textile,438,562.43
1978,2026-01-11,Sud,Mobilier,181,353.18
1979,2026-01-11,Ouest,Textile,482,230.67
1980,2026-01-12,Est,Cosmetique,430,172.43
1981,2026-01-12,Centre,Cosmetique,401,579.09
1982,2026-01-13,Nord,Electronique,13,353.33
1983,2026-01-13,Sud,Textile,43,108.84
1984,2026-01-13,Sud,Alimentaire,590,102.42
1985,2026-01-13,Sud,Electronique,263,142.28
1986,2026-01-13,Est,Electronique,251,171.89
1987,2026-01-14,Nord,Textile,362,216.8
1988,2026-01-14,Sud,Mobilier,62,539.96
1989,2026-01-14,Est,Cosmetique,302,67.38
1990,2026-01-14,Centre,Alimentaire,97,491.61
1991,2026-01-15,Nord,Cosmetique,538,240.61
1992,2026-01-15,Sud,Electronique,76,496.5
1993,2026-01-15,Ouest,Mobilier,260,331.58
1994,2026-01-16,Nord,Electronique,10,233.57
1995,2026-01-16,Sud,Mobilier,238,466.38
1996,2026-01-16,Ouest,Textile,85,21.8
1997,2026-01-16,Ouest,Cosmetique,253,168.6
1998,2026-01-16,Centre,Electronique,163,301.91
1999,2026-01-17,Nord,Mobilier,232,189.98
2000,2026-01-17,Sud,Mobilier,336,464.05
2001,2026-01-17,Est,Electronique,265,131.04
2002,2026-01-17,Ouest,Cosmetique,511,303.87
2003,2026-01-17,Centre,Textile,429,487.62
2004,2026-01-18,Sud,Textile,257,495.55
2005,2026-01-18,Est,Alimentaire,9,159.83
2006,2026-01-18,Ouest,Alimentaire,207,338.17
2007,2026-01-19,Est,Alimentaire,303,126.5
2008,2026-01-19,Ouest,Cosmetique,162,273.48
2009,2026-01-19,Centre,Alimentaire,376,509.64
2010,2026-01-20,Sud,Alimentaire,238,320.8
2011,2026-01-20,Est,Cosmetique,484,148.7
2012,2026-01-21,Ouest,Alimentaire,164,162.05
2013,2026-01-21,Centre,Textile,155,390.27
2014,2026-01-22,Nord,Electronique,592,207.22
2015,2026-01-22,Sud,Textile,50,252.41
2016,2026-01-22,Est,Textile,230,100.97
2017,2026-01-22,Ouest,Mobilier,523,212.83
2018,2026-01-23,Ouest,Electronique,285,242.54
2019,2026-01-24,Sud,Textile,63,409.92
2020,2026-01-24,Est,Electronique,229,180.14
2021,2026-01-24,Ouest,Textile,83,279.76
2022,2026-01-24,Centre,Cosmetique,572,368.69
2023,2026-01-24,Centre,Cosmetique,22,385.92
2024,2026-01-25,Nord,Alimentaire,472,265.07
2025,2026-01-25,Sud,Cosmetique,190,442.9
2026,2026-01-26,Nord,Electronique,180,244.94
2027,2026-01-26,Sud,Mobilier,331,409.55
2028,2026-01-26,Est,Alimentaire,590,72.35
2029,2026-01-27,Sud,Textile,516,195.75
2030,2026-01-27,Sud,Cosmetique,539,346.18
2031,2026-01-27,Est,Alimentaire,124,28.58
2032,2026-01-27,Centre,Cosmetique,320,220.82
2033,2026-01-28,Est,Alimentaire,408,137.0
2034,2026-01-28,Ouest,Electronique,146,194.91
2035,2026-01-29,Nord,Electronique,315,81.42
2036,2026-01-29,Sud,Textile,262,379.69
2037,2026-01-29,Est,Alimentaire,438,145.97
2038,2026-01-29,Centre,Mobilier,253,436.2
2039,2026-01-30,Nord,Electronique,495,305.14
2040,2026-01-30,Sud,Textile,384,257.69
2041,2026-01-30,Ouest,Alimentaire,293,282.56
2042,2026-01-30,Centre,Textile,66,383.92
2043,2026-01-31,Nord,Electronique,486,198.51
2044,2026-01-31,Sud,Textile,13,589.63
2045,2026-02-01,Ouest,Alimentaire,136,338.5
2046,2026-02-01,Centre,Cosmetique,329,209.92
2047,2026-02-01,Centre,Mobilier,16,229.05
2048,2026-02-02,Est,Electronique,399,123.13
2049,2026-02-02,Ouest,Alimentaire,551,281.8
2050,2026-02-02,Centre,Alimentaire,29,210.05
2051,2026-02-02,Centre,Textile,364,211.65
2052,2026-02-03,Sud,Electronique,291,419.12
2053,2026-02-03,Ouest,Cosmetique,50,212.29
2054,2026-02-04,Sud,Cosmetique,364,328.61
2055,2026-02-04,Ouest,Mobilier,576,238.07
2056,2026-02-04,Ouest,Mobilier,48,319.51
2057,2026-02-04,Centre,Textile,256,579.54
2058,2026-02-05,Sud,Electronique,397,592.06
2059,2026-02-05,Ouest,Cosmetique,30,296.0
2060,2026-02-06,Sud,Electronique,160,199.19
2061,2026-02-06,Sud,Textile,199,289.5
2062,2026-02-06,Ouest,Electronique,160,243.71
2063,2026-02-07,Nord,Electronique,582,242.38
2064,2026-02-08,Nord,Electronique,430,109.34
2065,2026-02-08,Nord,Textile,507,176.06
2066,2026-02-08,Est,Textile,261,23.67
2067,2026-02-08,Ouest,Textile,7,283.32
2068,2026-02-09,Nord,Cosmetique,109,425.34
2069,2026-02-09,Est,Alimentaire,327,12.14
2070,2026-02-09,Ouest,Electronique,504,347.72
2071,2026-02-10,Nord,Mobilier,429,201.79
2072,2026-02-10,Est,Mobilier,84,164.07
2073,2026-02-10,Ouest,Alimentaire,504,375.28
2074,2026-02-11,Est,Electronique,381,177.63
2075,2026-02-11,Centre,Electronique,26,611.04
2076,2026-02-12,Nord,Electronique,525,161.48
2077,2026-02-12,Sud,Textile,165,531.82
2078,2026-02-12,Ouest,Cosmetique,459,262.42
2079,2026-02-13,Centre,Textile,139,134.9
2080,2026-02-13,Centre,Electronique,505,168.52
2081,2026-02-14,Nord,Alimentaire,179,415.82
2082,2026-02-14,Ouest,Electronique,129,218.8
2083,2026-02-14,Centre,Electronique,479,701.48
2084,2026-02-15,Est,Cosmetique,130,175.1
2085,2026-02-16,Ouest,Electronique,552,227.86
2086,2026-02-16,Ouest,Textile,224,133.6
2087,2026-02-16,Centre,Mobilier,145,656.56
2088,2026-02-17,Nord,Cosmetique,285,386.8
2089,2026-02-17,Sud,Cosmetique,98,509.53
2090,2026-02-17,Est,Cosmetique,181,136.93
2091,2026-02-17,Ouest,Electronique,133,323.93
2092,2026-02-17,Centre,Cosmetique,532,232.59
2093,2026-02-17,Centre,Cosmetique,456,270.1
2094,2026-02-17,Centre,Textile,339,267.96
2095,2026-02-18,Sud,Alimentaire,73,501.56
2096,2026-02-18,Ouest,Textile,347,508.57
2097,2026-02-18,Centre,Textile,37,251.56
2098,2026-02-18,Centre,Alimentaire,46,163.61
2099,2026-02-18,Centre,Alimentaire,565,159.24
2100,2026-02-18,Centre,Cosmetique,581,167.38
2101,2026-02-19,Sud,Textile,393,409.82
2102,2026-02-19,Est,Electronique,525,154.24
2103,2026-02-19,Ouest,Mobilier,212,459.18
2104,2026-02-19,Centre,Mobilier,225,474.41
2105,2026-02-20,Sud,Mobilier,142,232.52
2106,2026-02-20,Sud,Textile,463,118.04
2107,2026-02-20,Sud,Alimentaire,468,191.22
2108,2026-02-20,Est,Cosmetique,402,179.06
2109,2026-02-21,Nord,Cosmetique,199,192.82
2110,2026-02-21,Est,Mobilier,10,116.95
2111,2026-02-21,Ouest,Cosmetique,98,95.58
2112,2026-02-22,Nord,Electronique,41,304.43
2113,2026-02-22,Ouest,Electronique,109,193.15
2114,2026-02-22,Ouest,Alimentaire,559,229.57
2115,2026-02-23,Nord,Cosmetique,361,242.17
2116,2026-02-23,Sud,Textile,187,580.8
2117,2026-02-23,Centre,Cosmetique,144,398.59
2118,2026-02-24,Nord,Textile,556,354.7
2119,2026-02-24,Sud,Mobilier,366,553.52
2120,2026-02-24,Centre,Textile,370,216.21
2121,2026-02-24,Centre,Mobilier,176,145.31
2122,2026-02-24,Centre,Electronique,228,217.41
2123,2026-02-25,Nord,Cosmetique,350,198.44
2124,2026-02-25,Sud,Alimentaire,87,88.11
2125,2026-02-25,Centre,Cosmetique,415,309.99
2126,2026-02-25,Centre,Mobilier,46,309.32
2127,2026-02-26,Nord,Cosmetique,573,326.98
2128,2026-02-26,Sud,Alimentaire,589,554.87
2129,2026-02-28,Nord,Mobilier,11,279.82
2130,2026-02-28,Est,Mobilier,110,105.91
2131,2026-02-28,Ouest,Alimentaire,134,332.17
2132,2026-02-28,Centre,Cosmetique,19,305.91
2133,2026-02-28,Centre,Alimentaire,119,245.22
2134,2026-03-01,Nord,Textile,223,283.85
2135,2026-03-01,Sud,Electronique,519,737.73
2136,2026-03-01,Est,Alimentaire,481,123.87
2137,2026-03-01,Ouest,Mobilier,97,187.82
2138,2026-03-01,Ouest,Textile,497,160.55
2139,2026-03-02,Nord,Electronique,190,294.1
2140,2026-03-02,Centre,Alimentaire,375,649.25
2141,2026-03-03,Sud,Electronique,505,621.76
2142,2026-03-03,Ouest,Cosmetique,129,244.03
2143,2026-03-04,Sud,Mobilier,41,666.24
2144,2026-03-04,Ouest,Alimentaire,529,267.12
2145,2026-03-05,Nord,Mobilier,77,32.72
2146,2026-03-05,Nord,Textile,539,118.6
2147,2026-03-05,Nord,Textile,447,53.72
2148,2026-03-05,Sud,Electronique,95,547.67
2149,2026-03-05,Est,Textile,292,233.05
2150,2026-03-06,Est,Textile,398,125.06
2151,2026-03-06,Est,Alimentaire,30,125.56
2152,2026-03-06,Est,Mobilier,231,60.26
2153,2026-03-06,Centre,Electronique,349,261.71
2154,2026-03-06,Centre,Textile,508,282.96
2155,2026-03-06,Centre,Mobilier,115,308.12
2156,2026-03-06,Centre,Cosmetique,452,333.89
2157,2026-03-08,Nord,Alimentaire,281,522.69
2158,2026-03-08,Sud,Textile,266,477.54
2159,2026-03-09,Ouest,Textile,452,557.34
2160,2026-03-09,Centre,Textile,444,498.59
2161,2026-03-10,Nord,Mobilier,223,144.01
2162,2026-03-10,Nord,Alimentaire,488,163.32
2163,2026-03-10,Sud,Alimentaire,16,262.89
2164,2026-03-10,Sud,Mobilier,466,224.49
2165,2026-03-10,Est,Electronique,558,103.82
2166,2026-03-10,Centre,Alimentaire,182,494.11
2167,2026-03-11,Nord,Mobilier,334,195.55
2168,2026-03-11,Est,Mobilier,466,245.09
2169,2026-03-11,Ouest,Textile,463,406.42
2170,2026-03-11,Centre,Mobilier,90,166.73
2171,2026-03-11,Centre,Textile,263,221.21
2172,2026-03-11,Centre,Cosmetique,243,176.0
2173,2026-03-12,Sud,Mobilier,225,560.48
2174,2026-03-12,Ouest,Alimentaire,241,235.9
2175,2026-03-12,Ouest,Textile,530,243.12
2176,2026-03-13,Est,Cosmetique,292,218.41
2177,2026-03-13,Centre,Electronique,447,501.98
2178,2026-03-14,Nord,Electronique,562,213.42
2179,2026-03-14,Est,Electronique,335,237.2
2180,2026-03-14,Ouest,Textile,87,365.49
2181,2026-03-14,Centre,Mobilier,136,433.85
2182,2026-03-15,Sud,Textile,421,427.57
2183,2026-03-16,Nord,Electronique,242,224.87
2184,2026-03-16,Sud,Mobilier,241,266.34
2185,2026-03-16,Sud,Cosmetique,106,241.7
2186,2026-03-16,Sud,Electronique,123,248.67
2187,2026-03-16,Ouest,Alimentaire,432,559.99
2188,2026-03-17,Nord,Mobilier,18,518.96
2189,2026-03-17,Est,Textile,132,115.65
2190,2026-03-18,Nord,Textile,473,248.58
2191,2026-03-18,Sud,Alimentaire,516,345.49
2192,2026-03-18,Sud,Textile,165,346.73
2193,2026-03-18,Est,Alimentaire,416,199.26
2194,2026-03-19,Est,Electronique,594,315.41
2195,2026-03-19,Ouest,Electronique,412,500.74
2196,2026-03-20,Nord,Textile,4,364.91
2197,2026-03-20,Sud,Mobilier,347,327.52
2198,2026-03-20,Sud,Textile,519,373.61
2199,2026-03-20,Sud,Electronique,237,373.98
2200,2026-03-20,Est,Mobilier,126,252.73
